"Mon-Yr","CA","Alameda","Amador","Butte","Calaveras","Contra-Costa","Del Norte","El Dorado","Fresno","Glenn","Humboldt","Imperial","Kern","Kings","Lake","Lassen","Los Angeles","Madera","Marin","Mariposa","Mendocino","Merced","Mono","Monterey","Napa","Nevada","Orange","Placer","Plumas","Riverside","Sacramento","San Benito","San Bernardino","San Diego","San Francisco","San Joaquin","San Luis Obispo","San Mateo","Santa Barbara","Santa Clara","Santa Cruz","Shasta","Siskiyou","Solano","Sonoma","Stanislaus","Sutter","Tehama","Trinity","Tulare","Tuolumne","Ventura","Yolo","Yuba","...56","Condo","LA Metro","Central Coast","Central Valley","Far North","Inland Empire","S.F. Bay Area","SoCal"
1995-08-01,182467,211904,"NA",113528.735294118,"NA","NA","NA","NA",103962.066037736,"NA",114399.28,"NA",92173,"NA","101428.5","NA",178717.097157514,"NA",368548,"NA","142857",103571.25,"NA",217592,177499.125,"NA",205658.154248838,167499.625,"NA",124717.274815908,122000,"NA",122569,174342,269186,"105357",178820.07848835,"329213",237063.82243137,265624,"253205","NA","93333","142499.875",196599,"109285","NA","NA","NA","87186.78125","NA",203214,"NA","NA",NA,136820,180108.673495536,"NA","NA","NA","NA",250108.441618136,"96000"
1995-09-01,180529,210893,"NA",118887.944444444,"NA","NA","NA","NA",94374.5625,"NA",118259.956521739,"NA",88213,"NA","103333.16666666667","NA",186900.515841832,"NA",350000,"NA","118749.0625",96874.3125,"NA",222115,2e+05,"NA",207354.914730568,163333.166666667,"NA",122114.104459584,120000,"NA",118898,172237,267222,"100556",177126.994187228,"330107",230432.034841701,261363,"233721","NA","109999.5","142999.85",197999,"106738","NA","NA","NA","96666","NA",195423,"NA","NA",NA,138540,172603.612158033,"NA","NA","NA","NA",242042.891322733,"94000"
1995-10-01,175861,207414,"NA",118076.019230769,"NA","NA","NA","NA",97856.3571428571,"NA",114999.25,"NA",87031,"NA","108332.91666666667","NA",162524.816194495,"NA",333673,"NA","130908.54545454546",96922.3846153846,"NA",2e+05,177856.25,"NA",202791.437719308,155199.24,"NA",122878.939484386,120000,"NA",122836,169230,245634,"107499",155261.101268148,"320536",227918.786148436,254167,"229348","NA","93333","143333.16666666666",196922,"110833","NA","NA","NA","100000","NA",2e+05,"NA","NA",NA,132170,169335.110572713,"NA","NA","NA","NA",239131.656493655,"89000"
1995-11-01,176203,206743,"NA",114614.653846154,"NA","NA","NA","NA",96249.375,"NA",126841.763157895,"NA",91364,"NA","100000","NA",159523.598758936,"NA",325000,"NA","121111.05555555556",84285.2857142857,"NA",198999,174999.25,"NA",204002.776601602,160000,"NA",125908.75861059,119000,"NA",120603,175818,267262,"106499",164823.271245115,"314674",181841.673980521,261718,"228571","NA","92499.75","138180.90909090909",184883,"110566","NA","NA","NA","95768.653846153844","NA",210970,"NA","NA",NA,136650,173619.97801801,"NA","NA","NA","NA",242628.087489837,"91500"
1995-12-01,175372,204362,"NA",122222.111111111,"NA","NA","NA","NA",94090.5,"NA",107499.625,"NA",85869,"NA","103999.8","NA",178185.713927636,"NA",353658,"NA","147499.625",91428.4285714286,"NA",197499,198332.416666667,"NA",207966.752563759,161052.578947368,"NA",120613.458265514,115000,"NA",115688,167214,256522,"97142",164037.331576017,"301075",204425.186148743,253080,"228773","NA","64999.5","136665.83333333334",193750,"113770","NA","NA","NA","NA","NA",195892,"NA","NA",NA,133660,173505.048290758,"NA","NA","NA","NA",230719.018684983,"89900"
1996-01-01,174859,201739,"NA",114209.815789474,"NA","NA","NA","NA",92954.25,"NA",103999.8,"NA",86388,"NA","94999.5","NA",175746.209385977,"NA",333333,"NA","123333.16666666667",89090,"NA",212500,184999.75,"NA",198007.414232275,156189.666666667,"NA",123441.082210262,111950,"NA",116395,174750,270833,"100833",177085.578480044,"322656",245763.630678405,254942,"244999","NA","68749.125","143749.8125",189564,"123333","NA","NA","NA","NA","NA",208908,"NA","NA",NA,135204,171100.360470438,"NA","NA","NA","NA",234299.527191629,"87500"
1996-02-01,170860,205250,"NA",114209.815789474,"NA","NA","NA","NA",93823.1470588235,"NA",112499.375,"NA",86458,"NA","82999.7","NA",163157.945172738,"NA",340322,"NA","123333.16666666667",1e+05,"NA",223749,169999.5,"NA",202137.816154948,165555.277777778,"NA",114366.729437037,111000,"NA",118823,174215,263281,"100714",150504.632598372,"300000",231068.506277447,248676,"243152","NA","123333.16666666667","141499.92499999999",201219,"112161","NA","NA","NA","NA","NA",200240,"NA","NA",NA,134760,171887.725952688,"NA","NA","NA","NA",236322.522048426,"91000"
1996-03-01,175975,208046,"NA",118234.382352941,"NA","NA","NA","NA",96070.8214285714,"NA",110999.45,"NA",93823,"NA","109999.5","NA",161760.269718786,"NA",361538,"NA","118999.05",85384.0769230769,"NA",212500,180000,"NA",200986.511219456,157915.770833333,"NA",114995.601453101,117000,"NA",116808,172676,266279,"95909",164792.27270598,"323762",211290.055008185,268156,"241304","NA","90000","137499.125",198386,"115370","NA","NA","NA","NA","NA",201380,"NA","NA",NA,133760,169825.153923891,"NA","NA","NA","NA",243035.829467073,"90000"
1996-04-01,178536,210130,"NA",111363.068181818,"NA","NA","NA","NA",96943.75,"NA",105333.066666667,"NA",90455,"NA","90000","NA",162024.890057251,"NA",368749,"NA","133999.29999999999",88499.15,"NA",218749,171537.884615385,"NA",210447.120653151,167499.625,"NA",117551.215700408,117000,"NA",119632,170061,284848,"94500",167884.947136926,"329060",205813.049775731,266319,"222760","NA","104999.75","137618.16666666666",184528,"113871","NA","NA","NA","NA","NA",208639,"NA","NA",NA,134980,173484.804191587,"NA","NA","NA","NA",242764.364542579,"89999"
1996-05-01,179095,213709,"NA",115861.275862069,"NA","NA","NA","NA",92257.8387096774,"NA",109473.210526316,"NA",91250,"NA","102857","NA",154312.788404989,"NA",376414,"NA","144999.75",97499.25,"NA",225000,175293.352941176,"NA",216545.723813128,163043.326086957,"NA",118499.797401409,118000,"NA",115144,172048,281122,"97727",169063.587730195,"333620",238717.23587309,275814,"238793","NA","91666.5","134192.83870967742",190000,"120000","NA","NA","NA","NA","NA",217974,"NA","NA",NA,135710,171022.484545927,"NA","NA","NA","NA",253801.31056667,"89900"
1996-06-01,181191,213414,"NA",118749.0625,"NA","NA","NA","NA",96480.8333333333,"NA",111666.083333333,"NA",91000,"NA","102857","NA",172152.169039252,"NA",390322,"NA","135453.77272727274",91999.8,"NA",231250,173332.666666667,"NA",216248.521996099,168399.58,"NA",124033.861000367,115000,"NA",120504,178597,275000,"93750",179876.767525104,"339097",242166.910882284,279942,"243867","NA","103333.16666666667","137618.16666666666",188333,"113417","NA","NA","NA","NA","NA",206198,"NA","NA",NA,134300,180232.015760108,"NA","NA","NA","NA",255588.512343947,"89525"
1996-07-01,182416,222612,"NA",126110.805555556,"NA","NA","NA","NA",96405.609375,"NA",114736.105263158,"NA",92083,"NA","87499.25","NA",174329.282088465,"NA",377026,"NA","134443.72222222222",104615.153846154,"NA",235344,224999.5,"NA",205537.985747877,160909.045454545,"NA",120010.348215791,117950,"NA",114210,180000,270339,"95312",177633.557669009,"350000",226212.756591875,290932,"238636","NA","80000","149582.85416666666",185714,"114386","NA","NA","NA","NA","NA",204927,"NA","NA",NA,133540,173301.153460065,"NA","NA","NA","NA",260973.285462615,"88000"
1996-08-01,180825,218452,"NA",119499.025,"NA","NA","NA","NA",92142.6428571429,"NA",107499.625,"NA",91579,"NA","94166.25","NA",174589.527836552,"NA",360605,"NA","129999.5",96249.375,"NA",228030,192221.611111111,"NA",212797.033889438,164761.666666667,"NA",122334.81655728,115000,"NA",116339,175168,271428,"111250",177580.677329633,"347482",234683.707924839,275146,"245981","NA","87499.25","137646.17647058822",185454,"119820","NA","NA","NA","NA","NA",209859,"NA","NA",NA,131820,172874.004948617,"NA","NA","NA","NA",251066.466940105,"89900"
1996-09-01,179740,218251,"NA",120000,"NA","NA","NA","NA",97499.25,"NA",110416.145833333,"NA",84558,"NA","87499.25","NA",191263.848513763,"NA",354651,"NA","140000",87142.1428571429,"NA",205435,201470.558823529,"NA",215227.848070428,151249.4375,"NA",123204.153429269,115000,"NA",109382,172893,272857,"111250",167225.944397476,"333898",220660.718038371,271318,"245212","NA","113332.66666666667","123181.65909090909",190798,"109364","NA","NA","NA","NA","NA",195580,"NA","NA",NA,131200,169586.232433867,"NA","NA","NA","NA",248321.900365949,"89900"
1996-10-01,174454,220375,"NA",115427.8,"NA","NA","NA","NA",90909,"NA",106521.413043478,"NA",91667,"NA","83749.625","NA",167848.095106759,"NA",355172,"NA","135453.77272727274",83333,"NA",243181,180000,"NA",207656.447697406,165833.041666667,"NA",116998.707492189,115000,"NA",108084,172601,255102,"95000",170396.70844569,"339899",223803.662660153,275510,"245918","NA","80000","132666.03333333333",185434,"115000","NA","NA","NA","NA","NA",203545,"NA","NA",NA,132670,167156.250166876,"NA","NA","NA","NA",246512.668261397,"86875"
1996-11-01,175495,216186,"NA",119165.708333333,"NA","NA","NA","NA",96911.0735294118,"NA",109999.5,"NA",91304,"NA","114999.25","NA",161823.265628705,"NA",363953,"NA","133749.3125",89165.75,"NA",221249,181999.9,"NA",211768.937616722,158180.909090909,"NA",121390.737925237,110230,"NA",110988,181800,270833,"106111",154724.904584604,"337912",215027.28344657,281801,"234302","NA","92499.75","135713.5",181316,"117618","NA","NA","NA","NA","NA",198280,"NA","NA",NA,132440,170944.550407558,"NA","NA","NA","NA",251421.552415749,"89975"
1996-12-01,171940,211695,"NA",113124.34375,"NA","NA","NA","NA",92424,"NA",109411.294117647,"NA",85681,"NA","94999.5","NA",167549.633989647,"NA",359183,"NA","133332.66666666666",98570.5714285714,"NA",229167,178887.944444444,"NA",217043.782196434,166521.413043478,"NA",119396.231697864,110000,"NA",108571,171074,276171,"NA",159653.867138094,"330000",209757.913217427,281207,"238414","NA","100000","128666.23333333334",174722,"113939","NA","NA","NA","NA","NA",206274,"NA","NA",NA,126860,163912.993602287,"NA","NA","NA","NA",242082.458987967,"85950"
1997-01-01,175625,213461,"NA",127499.625,"NA","NA","NA","NA",91052.5263157895,"NA",114544.727272727,"NA",93928,"NA","91999.8","NA",170223.283036687,"NA",358163,"NA","137999.1",86427.9285714286,"NA",251786,194999.25,"NA",205509.800390837,173332.666666667,"NA",115046.974330523,113000,"NA",109569,176470,262778,"88076",178570.5,"332203",234500.862399683,283654,"259375","108124.59375","94999.5","129999.5",187674,"114594","NA","NA","NA","NA","NA",212804,"NA","NA",NA,131060,163596.412277931,"241000","NA","NA","NA",248804.055280875,"85750"
1997-02-01,167790,206818,"NA",120000,"NA","NA","NA","NA",96199.38,"NA",104999.75,"NA",91053,"NA","94999.5","NA",158192.760969644,"NA",320000,"NA","124999.75",95999.4,"NA",232291,169999.5,"NA",202299.843943989,148999.55,"NA",117887.189400558,111090,"NA",108333,170187,271052,"100455",163333.166666667,"333606",241426.543926125,283333,"241891","112499.375","94999.5","123333.16666666667",186799,"115102","NA","NA","NA","NA","NA",198378,"NA","NA",NA,127670,166902.36243767,"175000","NA","NA","NA",247708.815557518,"84900"
